starid,Prot,ref,source,source_id,Porb,eccentricity,semi_amplitude_primary,massfunc
KIC8971432,0.624,lurie17,kepler,Gaia DR3 2079367360777148288,0.624,,,
KIC8973000,11.857,lurie17,kepler,Gaia DR3 2079323208512140800,28.028,,,
KIC8984706,12.482,lurie17,kepler,Gaia DR3 2082137717762817664,10.135,,,
KIC9001468,7.274,lurie17,kepler,Gaia DR3 2106958398180922880,17.33,,,
KIC9002237,4.398,lurie17,kepler,Gaia DR3 2107001352151109120,4.35,,,
KIC9020426,0.901,lurie17,kepler,Gaia DR3 2126647803876421760,0.913,,,
KIC9024857,15.214,lurie17,kepler,Gaia DR3 2126527888389914880,35.027,,,
KIC9029486,6.776,lurie17,kepler,Gaia DR3 2079945222854569728,6.277,,,
KIC9032900,7.202,lurie17,kepler,Gaia DR3 2079971473693847168,67.524,,,
KIC9098590,2.211,lurie17,kepler,Gaia DR3 2079980647743828864,2.244,,,
KIC9137992,1.467,lurie17,kepler,Gaia DR3 2107021109000778496,1.47,,,
KIC9143254,2.265,lurie17,kepler,Gaia DR3 2106435481620330240,2.275,,,
KIC9178185,3.391,lurie17,kepler,Gaia DR3 2085239302625130112,2.993,,,
KIC9210828,1.642,lurie17,kepler,Gaia DR3 2127242124267766272,1.656,,,
KIC9266285,32.65,lurie17,kepler,Gaia DR3 2107203009456314496,5.614,,,
KIC9328852,0.645,lurie17,kepler,Gaia DR3 2107173906758145664,0.646,,,
KIC9346655,0.871,lurie17,kepler,Gaia DR3 2128057790100538240,0.872,,,
KIC9353182,10.494,lurie17,kepler,Gaia DR3 2080382858538553344,10.476,,,
KIC9366988,1.202,lurie17,kepler,Gaia DR3 2085223187907233024,1.219,,,
KIC9392702,3.864,lurie17,kepler,Gaia DR3 2106478839311639680,3.909,,,
KIC9411943,3.828,lurie17,kepler,Gaia DR3 2080046893320923520,3.844,,,
KIC9412462,9.801,lurie17,kepler,Gaia DR3 2080068471236280192,10.187,,,
KIC9426071,2.984,lurie17,kepler,Gaia DR3 2085268474043073920,28.714,,,
KIC9468296,5.837,lurie17,kepler,Gaia DR3 2128051914585820800,5.749,,,
KIC9468384,12.991,lurie17,kepler,Gaia DR3 2128051880226093184,11.083,,,
KIC9478836,18.786,lurie17,kepler,Gaia DR3 2080167839600258304,0.254,,,
KIC9509207,23.85,lurie17,kepler,Gaia DR3 2107106870908183168,14.2,,,
KIC9517991,16.901,lurie17,kepler,Gaia DR3 2130365561925289216,717.0,,,
KIC9528420,4.564,lurie17,kepler,Gaia DR3 2128252678535759872,4.708,,,
KIC9529856,19.135,lurie17,kepler,Gaia DR3 2128076103841686016,37.482,,,
KIC9532123,7.35,lurie17,kepler,Gaia DR3 2128112319005217408,8.215,,,
KIC9532421,4.407,lurie17,kepler,Gaia DR3 2128105962453352320,4.309,,,
KIC9540450,2.125,lurie17,kepler,Gaia DR3 2080260404734162432,2.155,,,
KIC9551200,0.711,lurie17,kepler,Gaia DR3 2085329806175345280,0.712,,,
KIC9569866,1.468,lurie17,kepler,Gaia DR3 2119120684707638016,1.48,,,
KIC9576197,9.028,lurie17,kepler,Gaia DR3 2106540588060369024,7.964,,,
KIC9588822,31.762,lurie17,kepler,Gaia DR3 2126802319620058752,71.76,,,
KIC9592575,5.172,lurie17,kepler,Gaia DR3 2128072564788836224,5.275,,,
KIC9593759,2.502,lurie17,kepler,Gaia DR3 2128113074919437824,2.494,,,
KIC9597095,2.723,lurie17,kepler,Gaia DR3 2080453162866222976,2.746,,,
KIC9597411,3.077,lurie17,kepler,Gaia DR3 2080405093592275072,3.151,,,
KIC9634821,10.544,lurie17,kepler,Gaia DR3 2107244481660894592,73.758,,,
KIC9635529,4.675,lurie17,kepler,Gaia DR3 2107294608219217792,4.704,,,
KIC9637299,1.864,lurie17,kepler,Gaia DR3 2106553026285781888,1.882,,,
KIC9641031,2.156,lurie17,kepler,Gaia DR3 2130371574879626112,2.178,,,
KIC9642018,25.007,lurie17,kepler,Gaia DR3 2127378704229941120,0.505,,,
KIC9649222,6.727,lurie17,kepler,Gaia DR3 2126819843086825728,5.919,,,
KIC9655129,2.683,lurie17,kepler,Gaia DR3 2128121046379779968,2.744,,,
KIC9656397,6.555,lurie17,kepler,Gaia DR3 2128135546188203904,204.74,,,
KIC9656543,2.45,lurie17,kepler,Gaia DR3 2080097092898358656,2.545,,,
KIC9674608,3.017,lurie17,kepler,Gaia DR3 2085336265806053120,2.972,,,
KIC9705459,2.79,lurie17,kepler,Gaia DR3 2127712474727909504,2.487,,,
KIC9714358,7.416,lurie17,kepler,Gaia DR3 2128179938970753664,6.474,,,
KIC9719636,4.06,lurie17,kepler,Gaia DR3 2080461409203674624,3.352,,,
KIC9724993,11.036,lurie17,kepler,Gaia DR3 2080271498631993216,7.863,,,
KIC9752973,11.07,lurie17,kepler,Gaia DR3 2119132916774654080,0.717,,,
KIC9758089,20.646,lurie17,kepler,Gaia DR3 2107311723669410560,92.729,,,
KIC9783760,17.44,lurie17,kepler,Gaia DR3 2080324859305686272,89.74,,,
KIC9784230,0.796,lurie17,kepler,Gaia DR3 2080323759792835072,0.798,,,
KIC9821078,9.774,lurie17,kepler,Gaia DR3 2130535195954075648,8.429,,,
KIC9821151,13.049,lurie17,kepler,Gaia DR3 2130534886716426624,8.429,,,
KIC9838060,10.627,lurie17,kepler,Gaia DR3 2128142830453283200,23.816,,,
KIC9847239,10.811,lurie17,kepler,Gaia DR3 2080292256212836736,28.508,,,
KIC9873869,5.117,lurie17,kepler,Gaia DR3 2107501664301881856,4.995,,,
KIC9880467,16.488,lurie17,kepler,Gaia DR3 2130549523962969216,8.973,,,
KIC9886224,3.386,lurie17,kepler,Gaia DR3 2127827682930266112,2.993,,,
KIC9892471,9.411,lurie17,kepler,Gaia DR3 2128340261509506304,8.268,,,
KIC9895004,14.928,lurie17,kepler,Gaia DR3 2128191964879794560,2.251,,,
KIC9896435,25.894,lurie17,kepler,Gaia DR3 2128205983652799872,18.077,,,
KIC9934208,12.376,lurie17,kepler,Gaia DR3 2107507711615837568,9.058,,,
KIC9936698,6.464,lurie17,kepler,Gaia DR3 2107365496659288960,5.712,,,
KIC9940565,4.202,lurie17,kepler,Gaia DR3 2130599998420499968,4.279,,,
KIC9941387,24.586,lurie17,kepler,Gaia DR3 2130633018128395904,27.66,,,
KIC9945280,1.284,lurie17,kepler,Gaia DR3 2127792635998013440,1.303,,,
KIC9963461,3.906,lurie17,kepler,Gaia DR3 2080345513807439488,10.582,,,
KIC9967884,5.111,lurie17,kepler,Gaia DR3 2086296517415485696,5.428,,,
KIC9971475,1.98,lurie17,kepler,Gaia DR3 2085516585712720512,5.357,,,
KIC10006096,19.918,lurie17,kepler,Gaia DR3 2127786313805997056,70.516,,,
KIC10019399,10.912,lurie17,kepler,Gaia DR3 2128525907175071872,11.806,,,
KIC10019763,15.32,lurie17,kepler,Gaia DR3 2128548962559954944,32.505,,,
KIC10031409,4.046,lurie17,kepler,Gaia DR3 2085567678644927488,4.144,1.90084095637918e-03,,
KIC10068383,8.486,lurie17,kepler,Gaia DR3 2127799679744414848,7.305,,,
KIC10068919,4.522,lurie17,kepler,Gaia DR3 2127789955938517504,43.562,7.21538158778933e-01,,
KIC10091257,3.336,lurie17,kepler,Gaia DR3 2086317923529953664,3.404,2.68114726839985e-03,,
KIC10091703,19.896,lurie17,kepler,Gaia DR3 2086323318008914176,710.5,,,
KIC10095512,6.845,lurie17,kepler,Gaia DR3 2085569396631895552,6.017,1.20236861717006e-03,,
KIC10129482,0.845,lurie17,kepler,Gaia DR3 2130654389885780608,0.846,1.94203065082331e-02,,
KIC10155080,3.932,lurie17,kepler,Gaia DR3 2080560262164133760,3.861,1.27161943643699e-02,,
KIC10157573,4.941,lurie17,kepler,Gaia DR3 2086365511768898560,5.116,,,
KIC10158418,4.488,lurie17,kepler,Gaia DR3 2086324177004984704,5.007,6.33269530075459e-01,,
KIC10189523,1.01,lurie17,kepler,Gaia DR3 2107620823873767040,1.014,1.67435142858061e-02,,
KIC10215422,24.83,lurie17,kepler,Gaia DR3 2128566692184916224,24.847,,,
KIC10215869,4.62,lurie17,kepler,Gaia DR3 2128556075025862784,5.017,1.49908022419748e-02,,
KIC10223616,16.426,lurie17,kepler,Gaia DR3 2086373139630865280,29.125,3.99403312356522e-01,,
KIC10232123,1.341,lurie17,kepler,Gaia DR3 2085637497631419520,1.344,2.45111324549499e-02,,
KIC10257903,0.85,lurie17,kepler,Gaia DR3 2107591411937698048,0.859,1.03010439819409e-02,,
KIC10259029,6.312,lurie17,kepler,Gaia DR3 2131413224704503168,7.061,1.35307235499703e-01,,
KIC10264202,1.032,lurie17,kepler,Gaia DR3 2130859483164884096,1.035,2.33762131215924e-03,,
KIC10274244,19.454,lurie17,kepler,Gaia DR3 2129122559734009472,13.684,1.19980181687936e-01,,
KIC10287248,2.919,lurie17,kepler,Gaia DR3 2080569638076599552,4.722,3.05569774542532e-01,,
KIC10292465,1.332,lurie17,kepler,Gaia DR3 2086342589520467072,1.353,4.53598184641745e-02,,
KIC10294608,3.656,lurie17,kepler,Gaia DR3 2085679931909007360,3.709,2.13912663773768e-03,,
KIC10330495,21.144,lurie17,kepler,Gaia DR3 2130852576857565312,18.06,6.22050537671262e-02,,
KIC10352938,6.308,lurie17,kepler,Gaia DR3 2080570467013570432,6.472,,,
KIC10384962,3.074,lurie17,kepler,Gaia DR3 2119616186494964352,2.879,3.65059644085282e-04,,
KIC10385682,6.072,lurie17,kepler,Gaia DR3 2119570728560939264,6.207,3.78706475902715e-04,,
KIC10407221,14.413,lurie17,kepler,Gaia DR3 2128482201588010880,0.934,,,
KIC10422852,1.377,lurie17,kepler,Gaia DR3 2086356509516941056,1.399,5.74598046777142e-01,,
KIC10454401,12.012,lurie17,kepler,Gaia DR3 2131433462593518464,12.181,3.31623466575639e-01,,
KIC10464666,23.126,lurie17,kepler,Gaia DR3 2127923409161854848,131.734,8.78741945773150e-01,,
KIC10485250,20.867,lurie17,kepler,Gaia DR3 2086396916570135296,16.47,,,
KIC10487119,6.794,lurie17,kepler,Gaia DR3 2086408049125651712,6.749,6.73094676754933e-03,,
KIC10489521,3.17,lurie17,kepler,Gaia DR3 2086440828314235264,3.225,1.76815321283711e-03,,
KIC10489539,8.211,lurie17,kepler,Gaia DR3 2086440519078143616,19.764,,,
KIC10490960,5.476,lurie17,kepler,Gaia DR3 2085716731184535936,5.682,9.49083749059359e-02,,
KIC10534155,4.501,lurie17,kepler,Gaia DR3 2129193997928817792,4.327,,,
KIC10547685,2.719,lurie17,kepler,Gaia DR3 2086595069178442112,2.777,,,
KIC10551346,1.422,lurie17,kepler,Gaia DR3 2086412241014018816,1.428,9.82267956092148e-01,,
KIC10555365,7.138,lurie17,kepler,Gaia DR3 2085718071219299072,5.802,,,
KIC10556578,1.237,lurie17,kepler,Gaia DR3 2085702849855332352,1.253,,,
KIC10593759,6.137,lurie17,kepler,Gaia DR3 2127940314153495680,6.265,1.95099056898804e-03,,
KIC10599397,0.935,lurie17,kepler,Gaia DR3 2129242891835490304,0.937,,,
KIC10601549,1.44,lurie17,kepler,Gaia DR3 2128503607704977280,1.464,,,
KIC10602291,16.918,lurie17,kepler,Gaia DR3 2128493643381199872,20.927,,,
KIC10613718,12.482,lurie17,kepler,Gaia DR3 2086591152168526336,1.176,1.58640184376470e-03,,
KIC10614158,8.864,lurie17,kepler,Gaia DR3 2086610805938353408,8.925,,,
KIC10616571,12.727,lurie17,kepler,Gaia DR3 2086413679816879104,23.673,4.48079813950733e-01,,
KIC10659313,6.58,lurie17,kepler,Gaia DR3 2127941894701762176,15.249,,,
KIC10676927,1.016,lurie17,kepler,Gaia DR3 2086649426284378240,1.031,,,
KIC10711551,10.692,lurie17,kepler,Gaia DR3 2119700848890106624,10.692,1.35112824912591e-01,,
KIC10711646,0.737,lurie17,kepler,Gaia DR3 2119702841754950144,0.738,5.06796416349105e-01,,
KIC10711913,18.607,lurie17,kepler,Gaia DR3 2119689853773858816,19.408,1.12577186421529e-01,,
KIC10743597,22.618,lurie17,kepler,Gaia DR3 2086654099209012096,81.195,,,
KIC10753734,8.654,lurie17,kepler,Gaia DR3 2085725080606200832,19.407,5.21738017375678e-01,,
KIC10794405,23.529,lurie17,kepler,Gaia DR3 2129409016872059264,0.952,,,
KIC10798838,16.441,lurie17,kepler,Gaia DR3 2128513675108684032,62.128,,,
KIC10816107,2.116,lurie17,kepler,Gaia DR3 2086492947735468928,2.162,4.31297360929044e-03,,
KIC10857519,8.001,lurie17,kepler,Gaia DR3 2129464546506876928,2.053,,,
KIC10874926,14.752,lurie17,kepler,Gaia DR3 2086636571442073728,11.703,2.57608663380750e-01,,
KIC10879213,1.33,lurie17,kepler,Gaia DR3 2086493772369298048,1.337,1.63672281756534e-02,,
KIC10904857,3.845,lurie17,kepler,Gaia DR3 2131712669826755328,3.121,1.34734087124360e-02,,
KIC10923260,4.553,lurie17,kepler,Gaia DR3 2128909945971090560,7.436,3.92511154725533e-01,,
KIC10925104,28.693,lurie17,kepler,Gaia DR3 2128939873302216320,8.041,,,
KIC10935310,3.945,lurie17,kepler,Gaia DR3 2086544526005882240,4.129,2.67815219758074e-02,,
KIC10936427,16.644,lurie17,kepler,Gaia DR3 2086500511180694656,14.361,1.72339219677393e-02,,
KIC10960995,3.039,lurie17,kepler,Gaia DR3 2131733697986674432,3.117,1.05708688151875e-02,,
KIC10965963,6.225,lurie17,kepler,Gaia DR3 2131161196027163264,6.64,5.38755619616157e-02,,
KIC10987439,13.327,lurie17,kepler,Gaia DR3 2086643104093265792,10.675,8.15972363204999e-02,,
KIC10991989,0.961,lurie17,kepler,Gaia DR3 2086499201207107072,0.974,1.16867923667898e-03,,
KIC10992733,15.634,lurie17,kepler,Gaia DR3 2086863831052596096,18.526,3.82281267660630e-01,,
KIC11021252,3.171,lurie17,kepler,Gaia DR3 2131208509386386432,3.269,1.27628590420648e-02,,
KIC11044779,8.909,lurie17,kepler,Gaia DR3 2086565244928228992,15.609,3.75403961616405e-01,,
KIC11045383,21.221,lurie17,kepler,Gaia DR3 2086551397953774976,41.167,,,
KIC11069176,14.111,lurie17,kepler,Gaia DR3 2143749504651818368,15.38,,,
KIC11073223,6.752,lurie17,kepler,Gaia DR3 2131918965695826944,11.579,3.70677831382552e-01,,
KIC11099351,2.35,lurie17,kepler,Gaia DR3 2086927357905474432,2.378,7.03181532159973e-03,,
KIC11124509,11.522,lurie17,kepler,Gaia DR3 2131790941310427648,8.893,2.74847087655432e-02,,
KIC11134079,1.253,lurie17,kepler,Gaia DR3 2129574875626400000,1.261,,,
KIC11147276,3.052,lurie17,kepler,Gaia DR3 2086711479972971264,3.133,2.60398055277728e-03,,
KIC11147460,0.729,lurie17,kepler,Gaia DR3 2086711411253556352,4.108,2.82537149711692e-03,,
KIC11182260,1.285,lurie17,kepler,Gaia DR3 2131221806605210496,1.292,,,
KIC11189127,2.624,lurie17,kepler,Gaia DR3 2129543986222302464,2.672,2.01816943774145e-02,,
KIC11198723,6.837,lurie17,kepler,Gaia DR3 2134759725788065920,6.84,3.97805720643853e-03,,
KIC11200773,2.463,lurie17,kepler,Gaia DR3 2086803701508947584,2.49,3.21194112633195e-02,,
KIC11228612,2.946,lurie17,kepler,Gaia DR3 2143775343175289472,2.98,3.41724711955871e-03,,
KIC11231334,2.91,lurie17,kepler,Gaia DR3 2131798534810060288,4.157,2.84613905902429e-02,,
KIC11232745,12.727,lurie17,kepler,Gaia DR3 2131973700759374720,9.634,1.86065442384166e-02,,
KIC11233911,4.772,lurie17,kepler,Gaia DR3 2131940612331147648,4.96,7.61000791077543e-03,,
KIC11234677,1.584,lurie17,kepler,Gaia DR3 2131280080721717504,1.587,7.72207777979400e-03,,
KIC11250867,2.208,lurie17,kepler,Gaia DR3 2134791371106839168,2.253,1.19868258188363e-03,,
KIC11252617,4.48,lurie17,kepler,Gaia DR3 2134761649933438080,4.478,2.78910721895002e-03,,
KIC11350389,1.507,lurie17,kepler,Gaia DR3 2129750934926752000,1.513,4.74313712515723e-03,,
KIC11357192,23.498,lurie17,kepler,Gaia DR3 2134829544776833280,186.517,,,
KIC11391181,7.886,lurie17,kepler,Gaia DR3 2131995622272432384,8.617,1.74800857866058e-01,,
KIC11391667,1.083,lurie17,kepler,Gaia DR3 2132005586596643328,1.084,6.54028177357489e-04,,
KIC11403216,4.013,lurie17,kepler,Gaia DR3 2129752549834416512,4.053,5.98186713119522e-03,,
KIC11404644,5.721,lurie17,kepler,Gaia DR3 2129788863777153664,5.903,3.64903769820634e-02,,
KIC11408935,15.307,lurie17,kepler,Gaia DR3 2134811643353562112,15.995,2.71780153322201e-01,,
KIC11449844,10.932,lurie17,kepler,Gaia DR3 2132666633603904256,38.479,,,
KIC11455484,5.958,lurie17,kepler,Gaia DR3 2129761101110003200,6.143,1.70105858303256e-02,,
KIC11457191,2.252,lurie17,kepler,Gaia DR3 2129795946183374464,2.298,,,
KIC11506235,10.135,lurie17,kepler,Gaia DR3 2129961560121914496,20.413,2.43014760823439e-01,,
KIC11517719,2.469,lurie17,kepler,Gaia DR3 2134884520357421824,2.496,4.20782605823273e-01,,
KIC11519134,5.526,lurie17,kepler,Gaia DR3 2087212066998929792,58.585,4.43664498167110e-01,,
KIC11519226,5.302,lurie17,kepler,Gaia DR3 2087211993980336128,22.161,1.87526758238018e-01,,
KIC11548140,1.377,lurie17,kepler,Gaia DR3 2132027576829358208,2.757,,,
KIC11560037,16.55,lurie17,kepler,Gaia DR3 2129853739263201536,1.467,,,
KIC11616200,1.697,lurie17,kepler,Gaia DR3 2135031511317504640,1.719,1.20691244337214e-02,,
KIC11673686,4.727,lurie17,kepler,Gaia DR3 2087219797940775040,4.619,1.78808042958925e-03,,
KIC11704044,19.411,lurie17,kepler,Gaia DR3 2132837057906478848,13.765,6.52272824778390e-04,,
KIC11706658,1.405,lurie17,kepler,Gaia DR3 2132696698375525120,1.408,2.41515113091342e-02,,
KIC11724210,5.695,lurie17,kepler,Gaia DR3 2087237287047575680,5.746,9.05171717907449e-04,,
KIC11853130,18.806,lurie17,kepler,Gaia DR3 2132325441397749248,76.879,,,
KIC11858541,5.493,lurie17,kepler,Gaia DR3 2132726144671364224,5.674,5.68248426660370e-02,,
KIC11867071,3.885,lurie17,kepler,Gaia DR3 2135844187848788096,3.964,7.47910129673209e-02,,
KIC11875511,8.886,lurie17,kepler,Gaia DR3 2087264293802301824,67.452,,,
KIC11906217,21.64,lurie17,kepler,Gaia DR3 2132872276638437376,37.91,5.32966744241817e-01,,
KIC11911561,8.413,lurie17,kepler,Gaia DR3 2133054383251004672,8.87,,,
KIC11922782,3.476,lurie17,kepler,Gaia DR3 2135341298718849536,3.513,2.90837323125422e-03,,
KIC11967004,1.906,lurie17,kepler,Gaia DR3 2135125519562183424,1.942,1.06936704282775e-02,,
KIC11968490,1.075,lurie17,kepler,Gaia DR3 2135203138210361984,1.079,4.73291138411756e-03,,
KIC11968513,1.026,lurie17,kepler,Gaia DR3 2135202347938040704,1.037,1.52305214212956e-02,,
KIC11974540,5.538,lurie17,kepler,Gaia DR3 2135313669189075968,24.669,5.88626145961488e-01,,
KIC12004679,5.634,lurie17,kepler,Gaia DR3 2133634135115817472,5.042,2.51621034318931e-03,,
KIC12010534,2.53,lurie17,kepler,Gaia DR3 2133066890197034368,2.582,1.56939751088493e-02,,
KIC12013615,9.361,lurie17,kepler,Gaia DR3 2130109341356434176,8.203,6.00748406089873e-03,,
KIC12022517,3.366,lurie17,kepler,Gaia DR3 2135327864061486592,3.443,2.45989880498588e-02,,
KIC12023089,19.282,lurie17,kepler,Gaia DR3 2135325665039158784,0.623,2.24326654668967e-03,,
KIC12109575,0.531,lurie17,kepler,Gaia DR3 2130162049195239552,0.532,1.81141037915136e-01,,
KIC12109845,0.865,lurie17,kepler,Gaia DR3 2130173422268699520,0.866,3.45218659152282e-02,,
KIC12255382,12.554,lurie17,kepler,Gaia DR3 2133230786147644928,0.999,,,
KIC12351927,12.962,lurie17,kepler,Gaia DR3 2133352385261516928,10.116,2.76028608125563e-02,,
KIC12356746,1.001,lurie17,kepler,Gaia DR3 2136191015048397184,1.005,7.12351289052080e-04,,
KIC12365000,1.257,lurie17,kepler,Gaia DR3 2135604563034108928,1.263,1.07313701112645e-02,,
KIC12367310,8.441,lurie17,kepler,Gaia DR3 2135486743492388224,8.627,5.31251044050429e-02,,
KIC12367464,1.856,lurie17,kepler,Gaia DR3 2135488152241000576,1.853,8.27767174663852e-02,,
KIC12400729,0.928,lurie17,kepler,Gaia DR3 2133391555363363968,0.932,,,
KIC12418662,2.735,lurie17,kepler,Gaia DR3 2135488873795018368,2.752,1.37640085028337e-02,,
KIC12470530,6.254,lurie17,kepler,Gaia DR3 2135511104546240768,8.207,3.78186324962178e-01,,
KIC12506351,2.378,lurie17,kepler,Gaia DR3 2133442235976787072,2.456,5.27754175402717e-03,,
KIC12557713,8.116,lurie17,kepler,Gaia DR3 2136217918722893056,7.215,1.84509293848112e-02,,
KIC12599700,1.017,lurie17,kepler,Gaia DR3 2133453162373603584,1.018,9.30696689740667e-03,,
KIC12643582,15.28,lurie17,kepler,Gaia DR3 2133510783655003776,88.295,4.40097060274974e-01,,
