wavelength_470712060,flux_470712060,wavlength_139202084,flux_139202084,wavelength_392605166,flux_392605166,wavelength_455405241,flux_455405241
4614.044,0.9510826,4612.0967,0.9386952,4607.514,0.98362815,4608.3457,0.9874726
4615.107,0.9515794,4613.159,0.9353323,4608.575,0.99458915,4609.4067,0.9884504
4616.17,0.9521593,4614.222,0.95112896,4609.6367,0.9937954,4610.4683,0.9867884
4617.2334,0.9532047,4615.285,0.9501925,4610.6987,0.9925274,4611.5303,0.97081894
4618.297,0.9367441,4616.3486,0.94523084,4611.7607,0.9824822,4612.5923,0.96779495
4619.361,0.9216646,4617.412,0.9560156,4612.823,0.97857034,4613.655,0.97578555
4620.425,0.94451547,4618.476,0.9508194,4613.8857,0.9771001,4614.7173,0.97547126
4621.4893,0.9684318,4619.54,0.9419639,4614.9487,0.97578645,4615.7803,0.9694855
4622.5537,0.96078604,4620.6045,0.9426929,4616.0117,0.9826188,4616.8433,0.96242887
4623.618,0.9611468,4621.669,0.9533583,4617.075,0.9737505,4617.9067,0.9633962
4624.6836,0.9596755,4622.7334,0.97544575,4618.1387,0.9626536,4618.97,0.9525234
4625.7485,0.94711596,4623.799,0.96302927,4619.2026,0.9620329,4620.034,0.9619242
4626.8145,0.9533293,4624.864,0.97858393,4620.2666,0.9621343,4621.098,0.98714167
4627.88,0.96130323,4625.9297,0.95774907,4621.331,0.98531747,4622.1626,0.98997337
4628.946,0.96203995,4626.995,0.95517117,4622.3955,0.99760187,4623.227,0.99404067
4630.012,0.9459038,4628.061,0.9664342,4623.46,0.9973256,4624.2915,0.9770261
4631.0786,0.97147876,4629.1274,0.9500614,4624.5254,0.98621446,4625.357,0.9767457
4632.1455,0.9548604,4630.194,0.9472671,4625.5903,0.97321683,4626.422,0.9787115
4633.2124,0.93650085,4631.2607,0.9462319,4626.6562,0.97837275,4627.488,0.98256475
4634.28,0.94795823,4632.3276,0.9530564,4627.7217,0.9875408,4628.553,0.9605217
4635.347,0.95261425,4633.395,0.9499251,4628.7876,0.9785363,4629.619,0.958128
4636.415,0.95542336,4634.4624,0.9338999,4629.854,0.9652981,4630.6855,0.97204685
4637.483,0.96170187,4635.5303,0.9369874,4630.9204,0.97719985,4631.752,0.98019797
4638.5513,0.9238319,4636.598,0.9499523,4631.9873,0.9986269,4632.819,0.96763796
4639.6196,0.9543787,4637.6665,0.94806063,4633.054,0.9834955,4633.8857,0.96521866
4640.6885,0.9706214,4638.735,0.93514776,4634.1216,0.97072417,4634.953,0.9738302
4641.7573,0.9606035,4639.8037,0.94878227,4635.189,0.9897346,4636.0205,0.9750394
4642.8267,0.9570943,4640.8726,0.966482,4636.257,0.97639596,4637.0884,0.95553863
4643.896,0.9585202,4641.942,0.95289624,4637.3247,0.9743698,4638.1562,0.9526362
4644.966,0.9337264,4643.011,0.9391193,4638.393,0.9757573,4639.2246,0.96774995
4646.0356,0.89981455,4644.081,0.9345866,4639.4614,0.9782931,4640.293,0.97961336
4647.106,0.8815709,4645.151,0.94530296,4640.5303,0.9947197,4641.362,0.98980373
4648.1763,0.8876796,4646.221,0.9305587,4641.599,0.9983644,4642.4307,0.9838514
4649.247,0.9437639,4647.2915,0.92476064,4642.6685,1.0026428,4643.5,0.9869329
4650.318,0.949147,4648.3623,0.9102374,4643.738,0.99567217,4644.5693,0.9713097
4651.389,0.93828547,4649.433,0.93655413,4644.8076,0.98232687,4645.639,0.9452032
4652.461,0.94796443,4650.5044,0.9459367,4645.8774,0.97216123,4646.709,0.9183227
4653.532,0.95807064,4651.576,0.94928664,4646.9478,0.94911677,4647.7793,0.91642696
4654.6045,0.9357586,4652.6475,0.9509347,4648.018,0.9484365,4648.8496,0.9477075
4655.6763,0.90430987,4653.7197,0.9632254,4649.089,0.9709989,4649.9204,0.95812917
4656.749,0.94488525,4654.7915,0.9555222,4650.1597,0.9880397,4650.991,0.9715849
4657.822,0.9618741,4655.8643,0.95845515,4651.231,0.99846065,4652.0625,0.970948
4658.8945,0.97589993,4656.937,0.97491974,4652.3027,0.9959303,4653.1343,0.96885055
4659.968,0.9878128,4658.01,0.9592198,4653.374,0.9894212,4654.2056,0.95293194
4661.041,0.9776119,4659.083,0.9748733,4654.4463,0.976887,4655.278,0.9457904
4662.1147,0.9500445,4660.1562,0.9732004,4655.518,0.9709091,4656.3496,0.9514711
4663.1885,0.96273136,4661.23,0.97870594,4656.591,0.97070754,4657.4224,0.96873593
4664.2627,0.9618044,4662.3037,0.96593064,4657.6636,1.0027997,4658.495,0.99211675
4665.3374,0.94409734,4663.378,0.95131016,4658.7363,1.0104257,4659.568,1.0176184
4666.4116,0.86247075,4664.4526,0.9365068,4659.8096,1.02845,4660.641,1.0105312
4667.487,0.808772,4665.527,0.9336734,4660.883,1.0142263,4661.7144,0.9846126
4668.562,0.81891507,4666.602,0.9256027,4661.9565,1.0084332,4662.788,0.97156084
4669.637,0.9137324,4667.6772,0.9057905,4663.0303,0.9982524,4663.862,0.9741219
4670.713,0.9373103,4668.7524,0.9095857,4664.1045,0.99210685,4664.936,0.9682177
4671.7886,0.9367154,4669.828,0.9223974,4665.179,0.9954802,4666.0107,0.9200072
4672.8647,0.94369817,4670.904,0.93342763,4666.2534,0.94225305,4667.085,0.87035155
4673.9414,0.92856723,4671.98,0.94892156,4667.3286,0.9191616,4668.16,0.8818611
4675.018,0.9728596,4673.0566,0.9575248,4668.404,0.9188827,4669.2354,0.92080164
4676.0947,0.9837331,4674.1333,0.96503425,4669.479,0.9525776,4670.3105,0.95843333
4677.172,0.98665106,4675.21,0.9635083,4670.5547,0.97764367,4671.386,0.9713368
4678.2495,0.95592153,4676.287,0.9597362,4671.6304,0.994297,4672.462,0.96494395
4679.327,0.95455617,4677.3647,0.9609105,4672.7065,0.99055195,4673.538,0.960397
4680.405,0.90828395,4678.4424,0.9553169,4673.783,0.98388934,4674.6147,0.9814536
4681.483,0.92429626,4679.52,0.9551693,4674.86,0.9992284,4675.6914,1.0003798
4682.561,0.93780315,4680.598,0.95130605,4675.9365,1.0158803,4676.768,0.9959137
4683.6396,0.9579742,4681.6763,0.95264405,4677.0137,1.0082176,4677.845,0.9741574
4684.7188,0.9595942,4682.755,0.9685151,4678.0913,0.98584044,4678.923,0.95593643
4685.798,0.95480055,4683.834,0.965396,4679.169,0.9740501,4680.0005,0.9501498
4686.8774,0.9539518,4684.913,0.97434056,4680.2466,0.9732631,4681.078,0.9589936
4687.957,0.97303015,4685.9927,0.9616229,4681.3247,0.98330325,4682.1562,0.9689897
4689.0366,0.9681059,4687.0723,0.9759666,4682.403,0.9898198,4683.2344,0.97277194
4690.1167,0.95396614,4688.152,0.97140926,4683.4814,0.9966672,4684.313,0.9877758
4691.1973,0.9199797,4689.232,0.96521604,4684.5605,1.0100465,4685.392,0.9939405
4692.278,0.96024925,4690.3125,0.9531635,4685.6396,1.0033519,4686.471,0.9893655
4693.3584,0.95777863,4691.393,0.96376354,4686.719,1.0008928,4687.551,0.9893754
4694.4395,0.97981006,4692.4736,0.958719,4687.799,1.0048498,4688.6304,0.98961943
4695.521,0.9922067,4693.5547,0.9801805,4688.8784,0.9996963,4689.71,0.98419553
4696.6025,0.9798473,4694.636,0.96741796,4689.9585,0.99565136,4690.79,0.9670697
4697.6846,0.96550775,4695.718,0.97089636,4691.039,0.9850449,4691.8706,0.9646158
4698.7666,0.9386025,4696.8,0.97560066,4692.1196,0.97950286,4692.951,0.9871089
4699.849,0.9133323,4697.882,0.9612862,4693.2,0.99704754,4694.0317,1.0042734
4700.9316,0.93031496,4698.9644,0.95726055,4694.2812,1.0041533,4695.113,1.0081325
4702.014,0.9013589,4700.047,0.93697107,4695.363,1.0098858,4696.1943,1.007712
4703.0977,0.88084877,4701.1294,0.947339,4696.4443,1.0162704,4697.276,0.99292564
4704.1807,0.9127593,4702.213,0.9389418,4697.5264,1.0037547,4698.358,0.9661077
4705.264,0.9212866,4703.296,0.92138195,4698.6084,0.9863827,4699.44,0.96080524
4706.348,0.9201558,4704.3794,0.911805,4699.691,0.9771017,4700.5225,0.9627151
4707.432,0.91457105,4705.4634,0.91565996,4700.7734,0.9804067,4701.605,0.9422401
4708.5166,0.8977974,4706.5474,0.9409248,4701.856,0.9617012,4702.6875,0.9171924
4709.601,0.9085865,4707.632,0.92864543,4702.9395,0.9411554,4703.771,0.9213417
4710.686,0.9265366,4708.7163,0.9443553,4704.0225,0.94770885,4704.854,0.9588501
4711.771,0.946139,4709.8013,0.9422368,4705.106,0.9782224,4705.9375,0.96789837
4712.8564,0.96477765,4710.886,0.93923986,4706.19,0.9924523,4707.0215,0.9400067
4713.942,0.9425818,4711.9717,0.9548082,4707.274,0.9674462,4708.1055,0.9238228
4715.028,0.931087,4713.057,0.9696282,4708.3584,0.9511103,4709.19,0.91765785
4716.1143,0.949384,4714.143,0.95840985,4709.443,0.95974874,4710.2744,0.9565924
4717.2,0.96567535,4715.2295,0.94745976,4710.528,0.9833537,4711.3594,0.9761104
4718.287,0.9846335,4716.3154,0.949813,4711.613,1.0085081,4712.4443,0.9935081
4719.374,0.9979035,4717.4023,0.96507514,4712.698,1.0080054,4713.53,0.9640377
4720.461,1.0000806,4718.4893,0.97224146,4713.7837,0.9891097,4714.615,0.9537509
4721.5483,0.97972137,4719.576,0.97452265,4714.8696,0.979679,4715.701,0.97207516
4722.6357,0.9824215,4720.6636,0.9879444,4715.956,0.98759496,4716.7876,0.99715614
4723.7236,0.98650455,4721.751,0.9773371,4717.042,1.0103813,4717.8735,0.99646425
4724.812,0.9973258,4722.839,0.96565115,4718.129,1.013413,4718.9604,0.9998913
4725.9,0.99891263,4723.9272,0.96938115,4719.216,1.0070125,4720.0474,0.99550647
4726.989,0.9669455,4725.015,0.9654401,4720.3027,1.015671,4721.1343,1.0019536
4728.0776,0.93255866,4726.104,0.9718588,4721.39,1.0066698,4722.2217,0.9866963
4729.1665,0.91485083,4727.193,0.9650205,4722.4775,1.0068723,4723.309,0.9982311
4730.256,0.8872612,4728.2817,0.95254856,4723.5654,1.005201,4724.397,1.0074136
4731.3457,0.9320422,4729.371,0.9343154,4724.654,1.0160971,4725.4854,1.00849
4732.4355,0.9233802,4730.461,0.9465323,4725.7417,1.0111357,4726.573,0.9750135
4733.5254,0.9509372,4731.551,0.9445793,4726.8306,0.9951864,4727.662,0.95529956
4734.6157,0.94632566,4732.6406,0.94354045,4727.9194,0.96737975,4728.751,0.944941
4735.7065,0.9630739,4733.731,0.9582988,4729.0083,0.9658548,4729.84,0.94278634
4736.7974,0.93304694,4734.822,0.94872385,4730.0977,0.9682744,4730.929,0.95528
4737.8887,0.9330902,4735.9126,0.9620031,4731.1875,0.9726111,4732.019,0.9573445
4738.98,0.9512301,4737.004,0.955398,4732.2773,0.9762834,4733.109,0.9673779
4740.0713,0.9326614,4738.095,0.9562034,4733.367,0.98263675,4734.1987,0.99187386
4741.163,0.9834773,4739.1865,0.96081084,4734.4575,0.987871,4735.289,0.9703079
4742.2554,0.97294724,4740.2783,0.9755218,4735.5483,0.9735976,4736.38,0.955489
4743.3477,0.9638629,4741.3706,0.9697697,4736.639,0.96384686,4737.4707,0.9550736
4744.4404,0.9539202,4742.463,0.9682466,4737.7305,0.9628736,4738.562,0.9850049
4745.533,0.9733167,4743.5557,0.9766407,4738.822,0.98700714,4739.6533,0.98786956
4746.6265,0.96250224,4744.6484,0.9761792,4739.913,0.9932985,4740.7446,0.9750583
4747.7197,0.95437515,4745.7417,0.9815147,4741.005,0.9834931,4741.8364,0.9834019
4748.8135,0.9502615,4746.835,0.96940845,4742.097,0.99154437,4742.9287,0.9924556
4749.907,0.9845111,4747.9287,0.95778674,4743.1895,0.9943407,4744.021,0.9860349
4751.0015,0.9768307,4749.0225,0.96000975,4744.282,0.9870468,4745.114,0.9774529
4752.0957,0.9651175,4750.1167,0.9716316,4745.375,0.99689287,4746.2065,0.9819572
4753.1904,0.9266718,4751.211,0.95889115,4746.4683,0.9894057,4747.3,0.98613006
4754.285,0.9484538,4752.3057,0.965784,4747.5615,0.99052864,4748.393,0.9843835
4755.3804,0.93153614,4753.4004,0.95157117,4748.6553,0.9847686,4749.487,0.98951155
4756.4756,0.8964815,4754.4956,0.9460775,4749.749,0.98697716,4750.5806,0.99204946
4757.5713,0.9343699,4755.591,0.9437534,4750.8433,1.0001191,4751.675,0.98153806
4758.667,0.96321017,4756.6865,0.93982685,4751.9375,0.9965881,4752.769,0.96403885
4759.763,0.9623665,4757.782,0.94359404,4753.032,0.9691678,4753.864,0.95141405
4760.86,0.94982064,4758.8784,0.9477269,4754.127,0.9768227,4754.9585,0.9422294
4761.9565,0.9197163,4759.975,0.9478375,4755.222,0.95527685,4756.0537,0.9481334
4763.053,0.89086044,4761.072,0.94038075,4756.3174,0.9687273,4757.149,0.9521477
4764.1504,0.91344714,4762.1685,0.9318443,4757.413,0.9660179,4758.2446,0.971856
4765.248,0.90563536,4763.2656,0.9193564,4758.509,0.98481864,4759.3403,0.98547417
4766.3457,0.9122823,4764.3633,0.9331998,4759.605,0.9907632,4760.4365,0.9806783
4767.4434,0.89516795,4765.461,0.9379403,4760.7017,0.99116385,4761.533,0.948169
4768.5415,0.9343143,4766.5586,0.93275213,4761.7983,0.96729606,4762.63,0.92103183
4769.64,0.95183975,4767.6567,0.935718,4762.895,0.9457701,4763.7266,0.9317823
4770.739,0.9698633,4768.7554,0.9409122,4763.992,0.9516854,4764.8237,0.92616355
4771.8374,0.9514975,4769.854,0.95474064,4765.09,0.94886374,4765.9214,0.93377066
4772.9365,0.9348514,4770.9526,0.961925,4766.1875,0.9528893,4767.019,0.94747674
4774.036,0.9645726,4772.052,0.9599921,4767.285,0.95635754,4768.1167,0.9665579
4775.1357,0.98480207,4773.1514,0.95299816,4768.3833,0.973555,4769.215,0.98598033
4776.236,0.9713289,4774.251,0.96745604,4769.482,0.98670584,4770.3135,0.9769216
4777.336,0.98829955,4775.351,0.97889113,4770.5806,0.9854243,4771.412,0.9598374
4778.4365,0.9888217,4776.451,0.9707497,4771.679,0.972779,4772.5107,0.9592507
4779.537,0.9703256,4777.552,0.9673367,4772.7783,0.9731729,4773.61,0.9791834
4780.638,0.96757644,4778.6523,0.96780103,4773.878,0.99261796,4774.7095,0.994331
4781.7393,0.97500086,4779.7534,0.9670886,4774.9775,1.0041726,4775.809,0.99997616
4782.841,0.94164973,4780.8545,0.95324177,4776.0776,0.9935882,4776.909,0.9989396
4783.9424,0.9393948,4781.956,0.9606969,4777.1777,0.99751216,4778.0093,0.9902313
4785.0444,0.94945776,4783.0576,0.93728256,4778.2783,1.0080427,4779.11,0.98364043
4786.1465,0.9184572,4784.1597,0.95332056,4779.379,0.9980664,4780.2104,0.9793387
4787.249,0.92740214,4785.2617,0.94659793,4780.48,0.99006283,4781.3115,0.98580205
4788.3516,0.93477577,4786.3643,0.9346966,4781.581,0.98855114,4782.4126,0.97553986
4789.4546,0.9470411,4787.467,0.93670166,4782.6826,0.9758795,4783.514,0.96474266
4790.558,0.9508099,4788.57,0.9289732,4783.784,0.9699345,4784.6157,0.97206616
4791.6616,0.9592098,4789.6733,0.95770264,4784.886,0.9755484,4785.718,0.96679133
4792.765,0.9649943,4790.777,0.9531431,4785.9883,0.97034216,4786.82,0.95510906
4793.869,0.99854153,4791.8804,0.9663447,4787.091,0.959518,4787.9224,0.95426416
4794.9736,0.9903925,4792.9844,0.9738154,4788.1934,0.9638222,4789.025,0.95763445
4796.078,1.013804,4794.089,0.9709582,4789.2964,0.9696121,4790.128,0.96176714
4797.1826,0.979856,4795.1934,0.98152184,4790.4,0.9687434,4791.2314,0.9841631
4798.2876,0.95888245,4796.298,0.97536427,4791.5034,0.9841917,4792.335,0.98362035
4799.393,0.94415265,4797.403,0.9772414,4792.607,0.9960399,4793.4385,0.99955326
4800.4985,0.94981384,4798.5083,0.9705901,4793.711,1.000856,4794.5425,1.0094212
4801.604,0.96364087,4799.614,0.96174353,4794.8154,1.0118555,4795.647,1.014004
4802.7104,0.97029793,4800.719,0.96946645,4795.92,1.0089222,4796.7515,0.9994667
4803.8164,0.98614913,4801.8257,0.9685644,4797.0244,1.0019525,4797.856,0.97854227
4804.923,0.94690275,4802.9316,0.96398246,4798.1294,0.9843827,4798.961,0.97210866
4806.03,0.93995535,4804.038,0.948608,4799.235,0.9851117,4800.0664,0.9693252
4807.1367,0.9529096,4805.145,0.95936865,4800.3403,0.9788742,4801.172,0.9859468
4808.244,0.93943244,4806.252,0.9511525,4801.446,0.9853975,4802.2773,0.99226916
4809.3516,0.95651335,4807.3594,0.9663734,4802.5522,0.99396265,4803.384,0.9985932
4810.4595,0.9435427,4808.467,0.96233416,4803.658,0.98761827,4804.4897,0.9796946
4811.568,0.97185344,4809.5747,0.97236395,4804.7646,0.9717136,4805.596,0.964035
4812.676,0.9530607,4810.683,0.9679591,4805.8716,0.9673854,4806.703,0.97971815
4813.7847,0.9445514,4811.791,0.9653576,4806.9785,0.9759329,4807.81,0.9785796
4814.8936,0.982961,4812.9,0.96832985,4808.086,0.9890191,4808.9175,0.98296726
4816.0024,1.0267454,4814.009,0.9900099,4809.1934,0.9889416,4810.025,0.9841533
4817.112,0.99229527,4815.1177,0.9841188,4810.3013,0.98132557,4811.133,0.9822464
4818.221,1.0084997,4816.227,0.9911683,4811.4097,0.9810513,4812.241,0.9851536
4819.331,0.9855142,4817.3364,0.9895209,4812.5176,0.9866579,4813.349,0.9937119
4820.4414,1.0028797,4818.4463,0.9843136,4813.6265,0.9881278,4814.458,0.9958791
4821.552,0.9963135,4819.5566,0.97972333,4814.7354,0.9994036,4815.567,1.0081478
4822.662,0.9673534,4820.667,0.9738918,4815.844,0.99850243,4816.676,0.9949139
4823.7734,0.9102919,4821.7773,0.97926575,4816.9536,1.0009984,4817.785,0.9970726
4824.8843,0.93511236,4822.8887,0.9647606,4818.063,1.0001279,4818.8945,1.0059456
4825.9956,0.964633,4823.9995,0.94111603,4819.173,1.0012302,4820.0044,1.0013916
4827.1074,0.99295795,4825.111,0.96747434,4820.283,1.0022049,4821.1147,1.0070921
4828.219,0.97053933,4826.2227,0.9584747,4821.3936,1.0002497,4822.225,0.97991896
4829.3315,0.9599946,4827.3345,0.9548059,4822.504,0.98186654,4823.3354,0.93550885
4830.444,0.93282014,4828.447,0.9678972,4823.615,0.95110357,4824.447,0.93882
4831.5566,0.97795826,4829.559,0.9561905,4824.726,0.9433873,4825.5576,0.9806945
4832.6694,0.9693159,4830.672,0.9529178,4825.8374,0.98242354,4826.669,0.997737
4833.7827,0.9622917,4831.7847,0.9571787,4826.949,0.9994787,4827.781,0.9901452
4834.896,0.9751305,4832.898,0.9435438,4828.061,0.98680484,4828.8926,0.97394204
4836.01,0.9527662,4834.011,0.9537733,4829.1733,0.9746795,4830.005,0.97598386
4837.1235,0.97006613,4835.125,0.9601176,4830.2856,0.9799297,4831.117,0.96864486
4838.238,0.9566858,4836.239,0.95067185,4831.3984,0.977072,4832.23,0.97161764
4839.3525,0.92050976,4837.353,0.9510221,4832.511,0.9815926,4833.343,0.9737117
4840.4673,0.92925036,4838.468,0.95261735,4833.6245,0.98455924,4834.456,0.9848393
4841.582,0.943321,4839.5825,0.954167,4834.738,0.99133,4835.5693,0.9873549
4842.6973,0.91935134,4840.6973,0.9579172,4835.8516,0.9775683,4836.683,0.9778904
4843.813,0.9270743,4841.8125,0.9429287,4836.9653,0.9835852,4837.797,0.96846855
4844.9287,0.9629566,4842.928,0.9405462,4838.0796,0.9702522,4838.911,0.95294106
4846.0444,0.96776104,4844.044,0.9569756,4839.1943,0.96094584,4840.026,0.94651484
4847.1606,0.95770913,4845.1597,0.94265914,4840.309,0.94736075,4841.1406,0.9490954
4848.2773,0.9101566,4846.276,0.94858897,4841.424,0.9540858,4842.2554,0.9596782
4849.394,0.90508944,4847.3926,0.95390975,4842.539,0.95835745,4843.3706,0.9564196
4850.511,0.9174915,4848.5093,0.9363266,4843.655,0.9548531,4844.4863,0.96456075
4851.6284,0.9130065,4849.6265,0.9211062,4844.7705,0.9597133,4845.602,0.9668258
4852.746,0.9143864,4850.7437,0.9203204,4845.886,0.9580972,4846.718,0.9539733
4853.864,0.87982875,4851.8613,0.906322,4847.0024,0.95109713,4847.834,0.935129
4854.982,0.8374115,4852.979,0.9000394,4848.119,0.9373227,4848.9507,0.92982244
4856.1,0.80961615,4854.097,0.9060344,4849.236,0.9351328,4850.0674,0.94040763
4857.2188,0.80684406,4855.2153,0.87429994,4850.353,0.930893,4851.1846,0.94083863
4858.3374,0.78237313,4856.334,0.84270746,4851.47,0.9325478,4852.302,0.9339382
4859.4565,0.6856484,4857.4526,0.79750556,4852.588,0.9248655,4853.4194,0.90777254
4860.576,0.5866768,4858.572,0.75729,4853.7056,0.89712954,4854.537,0.8594134
4861.696,0.5379128,4859.6914,0.729525,4854.8237,0.86695665,4855.6553,0.8220989
4862.8154,0.61790746,4860.811,0.67310107,4855.942,0.8287366,4856.7734,0.82372046
4863.9355,0.7264357,4861.9307,0.6333361,4857.0605,0.8174273,4857.892,0.8090378
4865.056,0.78980464,4863.051,0.64987797,4858.179,0.792214,4859.0107,0.7226078
4866.177,0.8492796,4864.1714,0.7091427,4859.2983,0.71611124,4860.13,0.5868459
4867.2974,0.85957706,4865.292,0.7799249,4860.418,0.58568114,4861.2495,0.50011873
4868.4185,0.878156,4866.4126,0.8161131,4861.5376,0.50558174,4862.369,0.5719866
4869.54,0.8823254,4867.5337,0.84938323,4862.657,0.55983627,4863.489,0.71016514
4870.6616,0.8279138,4868.6553,0.8618945,4863.7773,0.69496167,4864.609,0.78364515
4871.7837,0.816207,4869.777,0.8638852,4864.898,0.780567,4865.7295,0.827136
4872.906,0.82242376,4870.899,0.8614822,4866.0186,0.8134274,4866.85,0.8657701
4874.0283,0.85938364,4872.021,0.8812516,4867.139,0.8554283,4867.9707,0.8861233
4875.151,0.88055915,4873.1436,0.8808483,4868.2603,0.8763212,4869.092,0.9009367
4876.274,0.9048246,4874.266,0.8783384,4869.382,0.8805391,4870.2134,0.8636592
4877.3975,0.8908835,4875.389,0.89735353,4870.5034,0.86604184,4871.335,0.8264327
4878.5205,0.9181447,4876.5127,0.9090493,4871.6255,0.83857673,4872.457,0.8412591
4879.6445,0.93251055,4877.6357,0.9160715,4872.7476,0.8479941,4873.579,0.9011702
4880.7686,0.9409652,4878.76,0.9132163,4873.87,0.89150256,4874.7017,0.92456806
4881.8926,0.9489701,4879.884,0.9229907,4874.9927,0.925955,4875.824,0.91374886
4883.017,0.9274916,4881.008,0.94393784,4876.1157,0.9205432,4876.9473,0.91253716
4884.142,0.93207985,4882.1323,0.9348894,4877.2393,0.91237515,4878.071,0.92210925
4885.267,0.87186855,4883.2573,0.92493665,4878.3623,0.9149225,4879.194,0.9534062
4886.392,0.8986821,4884.3823,0.9263065,4879.4863,0.93723553,4880.318,0.97516674
4887.518,0.894825,4885.5073,0.9173032,4880.6104,0.960101,4881.442,0.9637968
4888.6436,0.9055385,4886.6333,0.9134207,4881.7344,0.9563309,4882.566,0.94844687
4889.7695,0.8806092,4887.759,0.9010305,4882.859,0.9385569,4883.6904,0.94777596
4890.896,0.8390674,4888.885,0.896017,4883.984,0.9390861,4884.8154,0.93615115
4892.0225,0.8563711,4890.011,0.90636355,4885.109,0.934544,4885.9404,0.9126965
4893.1494,0.90501916,4891.1377,0.9134132,4886.234,0.9198454,4887.0654,0.92126274
4894.277,1.0006562,4892.2646,0.9128099,4887.36,0.9257887,4888.1914,0.9246241
4895.404,0.9820384,4893.392,0.9372898,4888.4854,0.9375767,4889.317,0.9184244
4896.5317,0.9912089,4894.519,0.9520898,4889.6113,0.9272668,4890.443,0.8737703
4897.6597,0.9718021,4895.647,0.9919094,4890.738,0.8893386,4891.5693,0.8776857
4898.7876,0.9739141,4896.775,0.98046744,4891.8643,0.89168715,4892.696,0.92622066
4899.916,0.9513176,4897.903,0.9831585,4892.991,0.94003505,4893.8228,0.9834746
4901.045,0.94632626,4899.0312,0.9679949,4894.1187,0.9908878,4894.95,0.9935822
4902.174,0.96021336,4900.16,0.95787776,4895.2456,0.9975886,4896.077,0.9989033
4903.3027,0.9389971,4901.289,0.96528465,4896.3735,1.000698,4897.205,0.9973605
4904.432,0.9258074,4902.418,0.96298146,4897.5015,0.99716985,4898.333,0.98512757
